epoch,loss,mae,mse
0,0.008920204210325964,0.044610135,0.025400657
0,0.002069595121626616,0.017869938,0.004164392
0,0.0013677899010964842,0.013565506,0.002754447
0,0.000951933047487065,0.010339634,0.0019134856
0,0.0007091060567398602,0.008281581,0.0014232089
0,0.0005446699656589524,0.006829115,0.0010916758
0,0.00048277872991679097,0.006267243,0.00096725585
0,0.0004212104359193275,0.0057781963,0.00084367825
0,0.0004163657029771534,0.0056788116,0.0008336375
0,0.0003472759194587756,0.004950933,0.0006952141
0,0.00892319111400126,0.044629544,0.025404735
0,0.0020975802612680375,0.018307496,0.004220267
0,0.0013740558926533056,0.013746205,0.002768354
0,0.0009320032514258824,0.010354926,0.0018724194
0,0.0006871857737478114,0.008222564,0.0013788728
0,0.0005734807300387282,0.0069980137,0.0011500652
0,0.0004956975309003117,0.0064270846,0.0009933485
0,0.0005249599840157069,0.006813561,0.0010522029
0,0.00038131573350934345,0.005393591,0.0007634499
0,0.00034558457668088335,0.0049889684,0.0006917324
0,0.0003345303765685057,0.0047925767,0.00066966086
0,0.0003304149899646537,0.0048298244,0.0006613445
0,0.00028418090221101134,0.0042751455,0.0005687131
0,0.0002753787967021246,0.0041474826,0.000551087
0,0.0002630931325318485,0.004106068,0.0005265001
0,0.0002555016126279952,0.0040036803,0.0005112401
0,0.00023411477716655423,0.0037168625,0.00046841314
0,0.00022261439970229808,0.0035212757,0.0004454138
0,0.00021627364301019628,0.0035189467,0.0004327144
0,0.00020482372471278878,0.0034302406,0.00040976141
