epoch
0
0,0.98805773,0.0731187111516562
0,0.99119765,0.054162591226177954
0,0.80288833,1.5463743329048156
0,0.8127627,1.5861671805381774
0,0.7817015,1.6959733009338378
0,0.970056,0.2632019413033808
0,0.76645184,1.7271862030029297
0,0.81678647,1.5336514115333557
0,0.822403,1.642824161052704
0,0.8233877,1.5510514616966247
0,0.98804003,0.06670117310161497
0,0.9950574,0.018203543553866792
0,0.9935625,0.0207943528894556
0,0.99433184,0.02001672396998679
0,0.9954948,0.014420369712012363
0,0.99446315,0.01606640007575753
0,0.9956484,0.01373819988990455
0,0.9895886,0.037467496429167496
0,0.99284494,0.021263641578547845
0,0.9962147,0.010757756366205039
