epoch,accuracy,loss
0,0.9832444,0.1000004506717294
0,0.9971087,0.00874273959641992
0,0.9967695,0.010224036057972966
0,0.99711895,0.008862380863273895
0,0.9958852,0.01373139446772935
0,0.9925854,0.023876338824235156
0,0.9976739,0.007182473267460147
0,0.99746513,0.007259660874990651
0,0.99747485,0.0068949003845958385
0,0.99825984,0.004852105401677347
